año_mes,Temp Media (ºC),Humedad Media (%),Precipitacion (mm),Perdidas de transporte,Hidraulica,Nuclear,Carbon,Motores diesel,Turbina de gas,Turbina de vapor,Ciclo combinado,Eolica,Solar fotovoltaica,Solar termica,Otras renovables,Cogeneracion,Residuos no renovables,Residuos renovables,Fuel + Gas,Hidroeolica,Generacion total,Demanda,Año,Mes,Mercado diario,Mercado intradiario (subastas MIBEL y continuo),Restricciones tecnicas PDBF,Banda de regulacion secundaria,Reserva de potencia adicional a subir,Restricciones tecnicas en tiempo real,Incumplimiento de energia de balance,Coste desvios,Saldo desvios,Control del factor de potencia,Saldo PO 14.6,Fallo nominacion UPG,Pagos por capacidad,Servicio de interrumpibilidad,Precio,Energia de cierre (MWh),Mecanismo ajuste RD-L 10/2022,MesAño,Mes_Nombre,Mes.Order,Estacion,% Solar,% Convencional,año_mes_dt,% Hidraulica,% Nuclear,% Carbon,% Motores diesel,% Turbina de gas,% Turbina de vapor,% Ciclo combinado,% Solar fotovoltaica,% Eolica,% Cogeneracion,% Residuos no renovables,% Residuos renovables,% Fuel + Gas,% Hidroeolica
2012-01,6.6904633275341086,78.39692983267079,0.5954498572612579,,52.61784238709677,166.5867626451613,174.78184441935483,9.589437483870968,2.046148,7.5624352258064516,145.90364706451612,118.33012816129032,16.280213612903225,3.785227387096774,10.433773032258063,91.14140396774194,4.3588883870967745,2.1696135161290324,-0.005455548387096774,,805.5819097419355,784.3423330967742,2012,1,,,,,,,,,,,,,,,,,,,,,Invierno,2.075651526881762,76.74775238363799,2012-01-01,6.531656402755202,20.679059525868272,21.696346740872745,1.1903739853024877,0.253996269684789,0.9387543506567871,18.11158434668123,2.0209259190190254,14.688776737699689,11.313735185158102,0.5410856840731596,0.26932252200450457,-0.0006772183338680525,
2012-02,5.6176302954958395,57.99472984603615,0.21637045585689557,,42.228796517241385,177.42512717241377,189.7143564137931,9.918533586206896,2.4905794827586205,6.852325137931035,145.38566727586206,174.26485944827587,22.769984448275864,6.9083397931034485,10.700340310344828,92.79311806896551,4.179454568965517,1.839043603448276,0.015162862068965518,,887.4856886896551,833.6946056896551,2012,2,,,,,,,,,,,,,,,,,,,,,Invierno,2.7312140792178816,75.42022225858426,2012-02-01,4.758250984259913,19.991886002621225,21.376610218233534,1.1175992709078275,0.2806331994418843,0.7721054238123297,16.381747799282202,2.5656734230717606,19.635793756355945,10.455731202378221,0.47093205245217545,0.20721952217207765,0.0017085190513159722,
2012-03,11.01578961480025,60.19206631513094,0.6735678979059945,,43.25841112903226,176.63612309677418,150.6989463548387,9.305748612903226,2.1370167096774195,7.315843387096774,107.59079848387097,124.05134164516129,24.84330693548387,7.584305838709677,10.337661129032258,92.23353019354838,3.8644930322580646,1.3153347741935486,-0.014298225806451613,,761.1585630967742,727.6479715806452,2012,3,,,,,,,,,,,,,,,,,,,,,Intermedio,3.414193113397622,75.55414473992394,2012-03-01,5.683232538701973,23.206219000956906,19.798627206100125,1.2225768800449122,0.280758413987089,0.9611457772126033,14.135136054455948,3.2638806340703646,16.297700329410773,12.117518565158907,0.5077119564332788,0.1728069337934146,-0.0018784818958456264,
2012-04,11.969584106943929,68.55532368762752,1.8620072788353863,,58.13808806666667,173.2102202,90.595027,9.436676633333333,1.7330289333333333,6.8190076333333325,82.2856514,177.89937550000002,21.95061486666667,5.925901499999999,9.958487766666668,90.3607343,4.583882066666666,2.0726633333333333,-0.0166529,,734.9527063,685.8318338666667,2012,4,,,,,,,,,,,,,,,,,,,,,Intermedio,3.200582676792765,66.92713178372279,2012-04-01,7.9104529540891715,23.56753281064828,12.326647173814209,1.2839842009482145,0.2358014221157149,0.9278158410576536,11.196047132645274,2.9866703909661716,24.20555417716679,12.29476856475656,0.6236975559615905,0.28201315752245065,-0.0022658464765489906,
2012-05,18.407646103896106,59.08136678980088,0.8015992397502038,,81.77499893548386,144.2645506129032,129.3581710967742,9.598406,1.8230894516129033,6.380503612903226,86.52481754838709,120.48487538709678,27.855031129032255,11.23813493548387,10.133520774193547,88.38300467741935,4.226219870967743,1.644026193548387,-0.01481316129032258,,723.6745370645161,688.8793171935483,2012,5,,,,,,,,,,,,,,,,,,,,,Intermedio,4.043528443053266,68.30571596003846,2012-05-01,11.299969081017087,19.935004373387525,17.875186215822573,1.3263429219072131,0.2519211825536945,0.8816813755510648,11.95631642635415,3.849110297844977,16.649041691562992,12.213087534616399,0.5839945520414203,0.2271775652377031,-0.0020469369214522986,
2012-06,22.730952157157628,52.29515663102607,0.33689978438173807,,70.20381533333332,116.0955918,176.8031133,9.839059433333334,2.4142308666666663,7.3804012666666665,113.385001,115.78720626666667,29.195834166666668,13.824969066666666,10.868036666666667,87.03771069999999,3.8006132,2.1426445666666667,-0.011698199999999999,,758.7665294333333,733.7591834333333,2012,6,,,,,,,,,,,,,,,,,,,,,Verano,3.978939524825626,70.4241984337108,2012-06-01,9.252360589200393,15.300568395749245,23.301385398752526,1.296717639967778,0.31817835566227165,0.9726840840196975,14.943331921174604,3.847802062179902,15.259925388793782,11.470947560773672,0.5008936283521095,0.28238522438079205,-0.001541739065472026,
2012-07,23.72317173377157,50.7114987244898,0.2118775621754578,,53.683520774193546,164.2534119032258,159.51628832258064,10.242942000000001,2.742140903225806,7.637140870967743,118.54989461290323,98.060572,30.374795903225806,17.46183035483871,10.580040677419355,87.42639861290323,4.0996069838709674,2.2770326935483873,-0.011666129032258065,,766.893950483871,743.5888559032257,2012,7,,,,,,,,,,,,,,,,,,,,,Verano,4.084891222089392,74.56488268737648,2012-07-01,7.000123125279837,21.418008552498073,20.800305990408972,1.3356399530257381,0.3575645500262005,0.9958535813392576,15.458446964942713,3.960755706060904,12.78671867709072,11.400063666917912,0.5345728677719161,0.29691624143229917,-0.0015212180282420187,
2012-08,24.966448674742693,50.69397850441752,0.1633117770288733,,43.05846474193548,176.06470141935483,164.16606096774194,11.134401903225807,3.5827880322580645,7.514858806451612,122.74253738709677,102.6369689032258,27.909163387096775,15.649242806451614,9.51757429032258,73.44393141935483,4.539898032258065,2.183754709677419,-0.01502783870967742,,764.1293189677419,739.6580993225806,2012,8,,,,,,,,,,,,,,,,,,,,,Verano,3.7732519136419262,76.13979359447534,2012-08-01,5.6349708973479675,23.04121789976593,21.484067800135318,1.457135805005782,0.4688719492006972,0.9834537976639076,16.063058220682986,3.652413628729638,13.431884676520136,9.611453139708056,0.5941269258443045,0.2857833949661088,-0.001966661707206634,
2012-09,20.38684225299401,60.5119037813553,1.5805828421741976,,34.51664336666667,176.67157463333334,134.7621742,9.647546366666667,3.329420333333333,7.398971833333333,105.87453323333334,131.7940237,23.079085466666665,12.2880967,9.400275066666667,88.38509806666666,4.72273305,2.1269958499999997,-0.013507766666666667,,743.9836641,702.8328723,2012,9,,,,,,,,,,,,,,,,,,,,,Intermedio,3.283723112031035,75.51988031138082,2012-09-01,4.6394356532574665,23.74670078906284,18.113593174525185,1.2967416936952965,0.4475125589432055,0.9945072977219062,14.230760477975036,3.1020957287530666,17.714639455078864,11.879978329038508,0.6347898855700157,0.2858928162855612,-0.0018155999007057589,
2012-10,15.569599351760152,74.47265668680674,2.67596236946345,,44.80303822580645,174.06767841935485,136.81416393548386,8.743782548387097,3.1683511612903223,7.598825774193549,113.92618316129033,101.52686751612903,19.207450838709676,9.327567,10.140855677419356,90.57634267741935,4.838344564516128,1.9987237903225805,-0.011250870967741935,,726.7269244193549,676.0201834516129,2012,10,,,,,,,,,,,,,,,,,,,,,Intermedio,2.841254049641031,79.83821113376553,2012-10-01,6.165044492001378,23.95228146506786,18.826076114463017,1.2031730564232588,0.43597547508258244,1.0456232621716761,15.676615153940501,2.643008012130027,13.970428795829692,12.46360078784595,0.6657720254938815,0.2750309260826595,-0.0015481566169756585,
2012-11,11.048218536219661,82.15352919056124,3.208767110444403,,66.2156959,135.31966983333334,135.78914516666666,8.135674733333333,2.5718903333333336,8.1524655,106.70121753333333,154.07623710000001,12.4162154,4.465395766666666,10.9039333,91.68036816666667,4.2938217666666665,1.9513365666666667,-0.008589466666666667,,742.6644775999999,712.0114888666667,2012,11,,,,,,,,,,,,,,,,,,,,,Intermedio,1.7438223391259204,69.18928574464604,2012-11-01,8.915963789460234,18.220835103172483,18.28405010099364,1.0954711015160763,0.3463058232763029,1.0977319834046146,14.367351711522513,1.6718472169457106,20.746412646248267,12.344789731015766,0.5781644196235981,0.26274806800678285,-0.0011565743247104602,
2012-12,8.195798601652593,80.52874805669867,0.769260746554714,,85.85869893548387,140.42349503225805,121.42875222580645,8.399623483870968,2.7629661612903225,7.295331387096774,98.6610983548387,176.33323896774192,12.97123493548387,4.37371964516129,11.335657193548387,90.64594787096773,4.59449135483871,1.8840473225806451,-0.015840290322580646,,766.9524625806451,725.3262843548388,2012,12,,,,,,,,,,,,,,,,,,,,,Invierno,1.7883310194696016,65.3769035824245,2012-12-01,11.19478756826546,18.309282763075096,15.832630853967459,1.0951947993762061,0.3602525966203278,0.9512103739193183,12.864043492717055,1.69126974204349,22.99141701356757,11.81897865820286,0.5990581657928504,0.2456537288166719,-0.0020653549073017074,
2013-01,7.8143508898726175,77.644107774653,1.4777071046184556,,97.24030487096773,147.52510383870967,98.64215958064516,8.827426,2.1069376451612905,6.260283677419355,93.58644287096774,203.7678327096774,14.39624658064516,3.661110806451613,11.558380483870968,93.61334806451613,4.81342143548387,1.920221822580645,-0.0061965483870967735,,787.9130238387096,765.5948447741936,2013,1,,,,,,,,,,,,,,,,,,,,,Invierno,1.8804001462276336,59.479100424040055,2013-01-01,12.341502415737882,18.72352650295941,12.51942239767289,1.120355386054264,0.2674073890664096,0.7945399413401335,11.877763159062267,1.8271365169859353,25.86171652765951,11.881177900630734,0.6109077131423589,0.24370987209036485,-0.0007864508136833697,
